text,label
"My dearest, I hope this message finds you surrounded by love and happiness. I wanted to take a moment to let you know how much your friendship means to me. Your kindness, compassion, and generosity have made a profound impact on my life, and I'm so grateful to have you by my side. Let's plan a day of fun and laughter soon, where we can create beautiful memories and cherish the bond we share. You're an amazing friend, and I'm excited to continue our journey together. Take care, and remember that you're loved and valued more than you know.",ham
"Hey, I hope you're having an amazing day! I just wanted to take a moment to express my gratitude for your friendship. You have a heart of gold, and your kindness knows no bounds. Whether it's lending a helping hand or offering a shoulder to lean on, you're always there for the people you care about. Your positivity and optimism are contagious, and I feel incredibly lucky to have you as my friend. Thank you for being a constant source of inspiration and for reminding me of the beauty of life, even in the darkest moments. Let's plan a cozy movie night soon, where we can relax, unwind, and enjoy each other's company. Take care, and know that you're appreciated and loved.",ham
"Attention, I've come across an incredible deal on a brand new pager that's 100% free. Yes, you heard that right! It's time to stay connected without any cost. This offer is valid for a limited time, so don't miss out. Click below to claim your free pager now!",spam
"Dear Yoonee,

I hope this email finds you smiling. Lately, I've been reminiscing about all the incredible memories we've created over the years – from our hilarious mishaps to those heart-to-heart conversations that always brought us closer.

Life has taken us on different paths, but I believe there are still many new adventures ahead that we can embark on together. How about we plan a mini-getaway or a day of trying something we've never done before? It could be as simple as hiking a new trail, exploring a nearby town, or taking a cooking class.

Let's keep making memories and embracing new experiences. Your companionship has been a treasure in my life, and I can't wait to see where our next adventure takes us.

Looking forward to your thoughts!",ham
"Life is full of ups and downs, but with you by my side, I can handle anything!",ham
"Hi bro,
Hope this email finds you in good spirits. Have you ever considered ways to earn money from home? There's an incredible offer available only for today. You can earn extra cash and achieve 100% satisfaction. Let's discuss it further!",spam
"Subject: Exclusive Limited Time Offer: Save Big!

Dear Frank

We have an exclusive offer just for you! For a limited time, you can save big on a range of incredible products. Don't miss this opportunity to get the best prices around. Act now!",spam
Legal notice: Protect your social security number and personal information. Learn about our security measures today.,spam
"Subject: Expand Mindful Connection: Meditation Immersion

Hello Ryan,

Expand your mindful connection. Our Meditation Immersion offers deep practices, self-discovery, and a journey toward inner peace that enriches your mindfulness journey.

Deepen your mindful connection,
Olivia
MindfulExpand",spam
"Hi Cholim,

Ready to increase your income? Explore our income-boosting opportunities and take control of your finances.

Start now www.ccccccccc1123.com and pave the way to financial growth!",spam
are you ready to take control of your financial future? I've discovered an incredible opportunity to earn money and work from home. Say goodbye to the traditional 9-5 and hello to a life of freedom. Click below to access this exclusive offer and start living life on your terms!,spam
"Subject: Innovate Your Thinking at Our Tech Seminar

Hi Benjamin,

Stay at the forefront of technology trends! Our Tech Seminar offers insights into cutting-edge innovations, emerging tech sectors, and the impact of technology on various industries.

Stay tech-savvy,
Michael
TechInsights",spam
"Dear Team,

An important notice: we have a meeting planned for October 9 at near coffee shop. Please ensure your presence for meaningful deliberations.",ham
"Subject: Continue the Tech Revolution: Innovators Forum

Hello Eric,

Continue driving the tech revolution. Our Innovators Forum brings together industry leaders, tech enthusiasts, and innovators to explore groundbreaking technologies and shape the future.

Lead the tech movement,
Benjamin
TechRevolve",spam
"Subject: Cultivate Mindfulness with Our Meditation Classes

Hey Nathan,

Ready to enhance your mindfulness practice? Our Meditation Classes provide guidance and techniques to help you cultivate inner peace, presence, and a mindful lifestyle.

Find tranquility within,
Olivia
MindfulMomentum",spam
"Hello FUtin,

Don't miss this chance to earn big $$$ with ease. Grab the opportunity now.

Learn more www.commerceFree.com and start counting your earnings!",spam
I've been thinking about our crazy adventures. Can't wait for more!,ham
"Hi Yoonee,

I've got serious wanderlust. Where's the next destination on your travel list?",ham
"Subject: Explore Mixed Media: Collage Art Workshops

Hello Sarah,

Expand your artistic horizons with our Collage Art Workshops. Discover the world of mixed media and create layered artworks that combine textures, colors, and storytelling.

Collage your imagination,
Alexandra
MixedMediaArtistry",spam
"Subject: Sending My Love on Valentine's Day

Hello boytoy,

Happy Valentine's Day! I wanted to remind you today, and every day, just how much you mean to me. Your presence in my life has brought so much happiness and love that I can't imagine my days without you.

Thank you for being my rock, my confidant, and my partner in all of life's adventures. Let's celebrate this day of love and create more beautiful memories together.",ham
"Subject: Reserve Training Attendance Information

Hello Mr Kim,

We would like to provide you with all the necessary details for your upcoming reserve training on 08.01.2022 at MapoGu. Make sure to review the attached document for comprehensive information.

",ham
"Hey bro,
I hope you're having a great day! I came across a unique online business opportunity that I thought might interest you. It's a chance to earn money and eliminate debt. Plus, it's 100% free to get started. Let's chat more about it!

Take care",spam
"Hey Yoonee,

I hope this email finds you well! It's been way too long since we last caught up. Life has been quite a roller coaster on my end, and I'm really eager to hear how things have been for you.

Have you been up to any exciting adventures or new projects? I remember how we used to share all our stories and dreams, and I'd love to know what's new in your world.

Let's not let more time slip away before we reconnect. How about we set up a time for a video call or even plan a meet-up if circumstances allow? Your friendship has always meant a lot to me, and I can't wait to hear from you.

Take care and talk soon!",ham
"Hello poll,

Empower your future with our loans. Discover the path to a brighter tomorrow.

Learn more www.caxdjsjhu77777.com and pave your way to success!",spam
"Hi Clever,

During this difficult time, please know that you're in our thoughts and prayers. If there's anything we can do to support you, please don't hesitate to reach out.",ham
"Subject: Let's Get Lost... and Found! 🗺️🧭

Hey bro!,

Tomorrow's agenda? Getting deliciously lost in the twists and turns of the city streets. We're not just navigating – we're discovering, embracing the unexpected, and finding our way to places we've never been. It's the journey that counts, and we're gonna make tomorrow's journey one for the books!
Adventure awaits",ham
I'm thankful for the memories we've created together. Looking forward to more!,ham
